zone_id,hour,demand_kwh,served_fraction,allocated_kwh,zone_name,category,criticality_score,effective_need
Z007,11,23.8,0.6590038036587574,15.684290527078428,School_Institution_3,school_institutional,5,119
Z007,12,24.53,0.6943208065994501,17.031689385884512,School_Institution_3,school_institutional,5,122.65
Z007,13,24.3,0.6936556765951287,16.855832941261628,School_Institution_3,school_institutional,5,121.5
Z007,14,21.62,0.7119654885340195,15.392693862105503,School_Institution_3,school_institutional,5,108.10000000000001
Z007,15,19.43,0.7130024107813303,13.853636841481247,School_Institution_3,school_institutional,5,97.15
Z007,16,15.73,0.6208608925711899,9.766141840144817,School_Institution_3,school_institutional,5,78.65
Z007,17,11.76,0.6231767281602182,7.328558323164166,School_Institution_3,school_institutional,5,58.8
Z007,18,7.84,0.6193158919362001,4.855436592779808,School_Institution_3,school_institutional,5,39.2
Z007,19,5.24,0.62406611878969,3.2701064624579756,School_Institution_3,school_institutional,5,26.200000000000003
Z007,20,3.49,0.7434156925256818,2.5945207669146297,School_Institution_3,school_institutional,5,17.450000000000003
Z007,21,1.98,0.7596420145655965,1.5040911888398811,School_Institution_3,school_institutional,5,9.9
Z007,22,1.25,0.7974670658682635,0.9968338323353294,School_Institution_3,school_institutional,5,6.25
Z007,23,1.07,0.7967130995676938,0.8524830165374324,School_Institution_3,school_institutional,5,5.3500000000000005
Z007,24,1.05,0,0,School_Institution_3,school_institutional,5,5.25
Z007,25,1.28,0,0,School_Institution_3,school_institutional,5,6.4
Z007,26,1.28,0,0,School_Institution_3,school_institutional,5,6.4
Z007,27,2.17,0,0,School_Institution_3,school_institutional,5,10.85
Z007,28,3.55,0.6440061604224291,2.2862218694996232,School_Institution_3,school_institutional,5,17.75
Z007,29,5.51,0.6543257639472947,3.6053349593495936,School_Institution_3,school_institutional,5,27.549999999999997
Z007,30,8.17,0.6582113381803892,5.37758663293378,School_Institution_3,school_institutional,5,40.85
Z007,31,10.53,0.6508767881864328,6.853732579603137,School_Institution_3,school_institutional,5,52.65
Z007,32,16.06,0.6898721608539159,11.079346903313889,School_Institution_3,school_institutional,5,80.3
Z007,33,18.3,0.6883473389355742,12.596756302521008,School_Institution_3,school_institutional,5,91.5
Z007,34,22.86,0.6884305162102613,15.737521600566573,School_Institution_3,school_institutional,5,114.3
Z007,35,24.67,0.689311064718163,17.00530396659708,School_Institution_3,school_institutional,5,123.35000000000001
Z007,36,25.56,0.6341853790308967,16.209778288029717,School_Institution_3,school_institutional,5,127.8
Z007,37,25.68,0.6271002024291499,16.10393319838057,School_Institution_3,school_institutional,5,128.4
Z007,38,21.54,0.6259676864902028,13.48334396699897,School_Institution_3,school_institutional,5,107.69999999999999
Z007,39,18.54,0.6200573892963869,11.495863997555013,School_Institution_3,school_institutional,5,92.69999999999999
Z007,40,14.47,0.7539786604962078,10.910071217380127,School_Institution_3,school_institutional,5,72.35000000000001
Z007,41,11.25,0.7636275731660149,8.590810198117667,School_Institution_3,school_institutional,5,56.25
Z007,42,8.98,0.7464056509418237,6.702722745457577,School_Institution_3,school_institutional,5,44.900000000000006
Z007,43,5.32,0.7412716810862277,3.943565343378731,School_Institution_3,school_institutional,5,26.6
Z007,44,3.65,0,0,School_Institution_3,school_institutional,5,18.25
Z007,45,2.1,0,0,School_Institution_3,school_institutional,5,10.5
Z007,46,1.31,0,0,School_Institution_3,school_institutional,5,6.550000000000001
Z007,47,1.32,0,0,School_Institution_3,school_institutional,5,6.6000000000000005
Z008,0,0.9,0.8784550283604935,0.7906095255244442,School_Institution_4,school_institutional,5,0
Z008,1,0.97,0.8751701314440199,0.8489150275006992,School_Institution_4,school_institutional,5,0
Z008,2,1.04,0.8933954582466299,0.9291312765764952,School_Institution_4,school_institutional,5,0
Z008,3,1.45,0.8659060342508743,1.2555637496637677,School_Institution_4,school_institutional,5,0
Z008,4,2.57,0.7255405314947453,1.8646391659414954,School_Institution_4,school_institutional,5,0
Z008,5,3.95,0.7147758152173914,2.823364470108696,School_Institution_4,school_institutional,5,0
Z008,6,6.31,0.7010365724005955,4.423540771847757,School_Institution_4,school_institutional,5,5.249999999999999
Z008,7,8.17,0.7061620912667902,5.769344285649676,School_Institution_4,school_institutional,5,14.55
Z008,8,12.68,0,0,School_Institution_4,school_institutional,5,37.1
Z008,9,14.07,0,0,School_Institution_4,school_institutional,5,44.050000000000004
Z008,10,15.27,0,0,School_Institution_4,school_institutional,5,50.05
Z008,11,20.47,0,0,School_Institution_4,school_institutional,5,76.05
Z008,12,20.18,0.6943208065994501,14.011393877176902,School_Institution_4,school_institutional,5,74.6
Z008,13,19.06,0.6936556765951287,13.221077195903153,School_Institution_4,school_institutional,5,69
Z008,14,17.37,0.7119654885340195,12.36684053583592,School_Institution_4,school_institutional,5,60.550000000000004
Z008,15,14.09,0.7130024107813303,10.046203967908944,School_Institution_4,school_institutional,5,44.15
Z008,16,11.41,0.6208608925711899,7.084022784237277,School_Institution_4,school_institutional,5,30.75
Z008,17,9.11,0.6231767281602182,5.677139993539587,School_Institution_4,school_institutional,5,19.25
Z008,18,6.53,0.6193158919362001,4.044132774343387,School_Institution_4,school_institutional,5,6.350000000000002
Z008,19,4.36,0.62406611878969,2.7209282779230484,School_Institution_4,school_institutional,5,0
Z008,20,2.61,0.7434156925256818,1.9403149574920295,School_Institution_4,school_institutional,5,0
Z008,21,1.47,0.7596420145655965,1.1166737614114268,School_Institution_4,school_institutional,5,0
Z008,22,0.94,0.7974670658682635,0.7496190419161677,School_Institution_4,school_institutional,5,0
Z008,23,1.02,0.7967130995676938,0.8126473615590476,School_Institution_4,school_institutional,5,0
Z008,24,1.04,0.7210853258321613,0.7499287388654479,School_Institution_4,school_institutional,5,0
Z008,25,0.93,0.7281435720988426,0.6771735220519237,School_Institution_4,school_institutional,5,0
Z008,26,0.93,0.7347820984273532,0.6833473515374385,School_Institution_4,school_institutional,5,0
Z008,27,1.63,0.7290462316951621,1.1883453576631142,School_Institution_4,school_institutional,5,0
Z008,28,2.69,0,0,School_Institution_4,school_institutional,5,0
Z008,29,4.3,0,0,School_Institution_4,school_institutional,5,0
Z008,30,5.7,0,0,School_Institution_4,school_institutional,5,2.200000000000002
Z008,31,8.54,0,0,School_Institution_4,school_institutional,5,16.4
Z008,32,11.21,0.6898721608539159,7.733466923172398,School_Institution_4,school_institutional,5,29.750000000000007
Z008,33,14.58,0.6883473389355742,10.036104201680672,School_Institution_4,school_institutional,5,46.6
Z008,34,15.13,0.6884305162102613,10.415953710261254,School_Institution_4,school_institutional,5,49.35000000000001
Z008,35,19.9,0.689311064718163,13.717290187891441,School_Institution_4,school_institutional,5,73.19999999999999
Z008,36,19.42,0.6341853790308967,12.315880060780014,School_Institution_4,school_institutional,5,70.80000000000001
Z008,37,18.97,0.6271002024291499,11.896090840080973,School_Institution_4,school_institutional,5,68.55
Z008,38,15.63,0.6259676864902028,9.783874939841871,School_Institution_4,school_institutional,5,51.85000000000001
Z008,39,14.37,0.6200573892963869,8.910224684189078,School_Institution_4,school_institutional,5,45.55
Z008,40,12.49,0.7539786604962078,9.417193469597635,School_Institution_4,school_institutional,5,36.150000000000006
Z008,41,7.91,0.7636275731660149,6.040294103743178,School_Institution_4,school_institutional,5,13.250000000000002
Z008,42,6.31,0.7464056509418237,4.709819657442907,School_Institution_4,school_institutional,5,5.249999999999999
Z008,43,4.3,0.7412716810862277,3.1874682286707787,School_Institution_4,school_institutional,5,0
Z008,44,2.47,0.6811800100284139,1.6825146247701823,School_Institution_4,school_institutional,5,0
Z008,45,1.59,0.6980552712384852,1.1099078812691916,School_Institution_4,school_institutional,5,0
Z008,46,0.93,0.6961896451425248,0.6474563699825481,School_Institution_4,school_institutional,5,0
Z008,47,1.02,0.6903706859821049,0.704178099701747,School_Institution_4,school_institutional,5,0
Z009,0,3.66,0.8784550283604935,3.2151454037994065,Commercial_1,commercial,3,0
Z009,1,3.94,0.8751701314440199,3.4481703178894385,Commercial_1,commercial,3,0
Z009,2,4.95,0.8933954582466299,4.422307518320818,Commercial_1,commercial,3,0
Z009,3,5.47,0.8659060342508743,4.736506007352283,Commercial_1,commercial,3,0
Z009,4,6.8,0.7255405314947453,4.933675614164268,Commercial_1,commercial,3,0
Z009,5,7.18,0.7147758152173914,5.13209035326087,Commercial_1,commercial,3,0.8999999999999995
Z009,6,9.12,0.7010365724005955,6.3934535402934305,Commercial_1,commercial,3,6.719999999999998
Z009,7,12.06,0.7061620912667902,8.51631482067749,Commercial_1,commercial,3,15.540000000000003
Z009,8,14.3,0.6555531640120534,9.374410245372365,Commercial_1,commercial,3,22.26
Z009,9,15.49,0.6528769424611509,10.113063838723228,Commercial_1,commercial,3,25.83
Z009,10,17.99,0.6486106052880765,11.668504789132495,Commercial_1,commercial,3,33.33
Z009,11,17.15,0.6590038036587574,11.301915232747689,Commercial_1,commercial,3,30.81
Z009,12,19.06,0,0,Commercial_1,commercial,3,36.54
Z009,13,17.49,0,0,Commercial_1,commercial,3,31.83
Z009,14,18.81,0,0,Commercial_1,commercial,3,35.79
Z009,15,17.6,0,0,Commercial_1,commercial,3,32.16000000000001
Z009,16,17.41,0.6208608925711899,10.809188139664416,Commercial_1,commercial,3,31.590000000000003
Z009,17,18.31,0.6231767281602182,11.410365892613594,Commercial_1,commercial,3,34.29
Z009,18,20.06,0.6193158919362001,12.423476792240173,Commercial_1,commercial,3,39.54
Z009,19,16.02,0.62406611878969,9.997539223010833,Commercial_1,commercial,3,27.42
Z009,20,14.37,0.7434156925256818,10.682883501594048,Commercial_1,commercial,3,22.47
Z009,21,12.74,0.7596420145655965,9.6778392655657,Commercial_1,commercial,3,17.580000000000002
Z009,22,8.73,0.7974670658682635,6.9618874850299415,Commercial_1,commercial,3,5.550000000000002
Z009,23,7.17,0.7967130995676938,5.712432923900364,Commercial_1,commercial,3,0.8700000000000001
Z009,24,3.6,0.7210853258321613,2.5959071729957808,Commercial_1,commercial,3,0
Z009,25,3.91,0.7281435720988426,2.847041366906475,Commercial_1,commercial,3,0
Z009,26,4.52,0.7347820984273532,3.321215084891636,Commercial_1,commercial,3,0
Z009,27,5.75,0.7290462316951621,4.192015832247182,Commercial_1,commercial,3,0
Z009,28,6.55,0.6440061604224291,4.21824035076691,Commercial_1,commercial,3,0
Z009,29,7.98,0.6543257639472947,5.221519596299412,Commercial_1,commercial,3,3.3000000000000016
Z009,30,9.63,0.6582113381803892,6.338575186677149,Commercial_1,commercial,3,8.250000000000004
Z009,31,10.41,0.6508767881864328,6.775627365020766,Commercial_1,commercial,3,10.59
Z009,32,12.85,0,0,Commercial_1,commercial,3,17.91
Z009,33,16.93,0,0,Commercial_1,commercial,3,30.150000000000002
Z009,34,18.04,0,0,Commercial_1,commercial,3,33.480000000000004
Z009,35,18.87,0,0,Commercial_1,commercial,3,35.970000000000006
Z009,36,19.54,0.6341853790308967,12.39198230626372,Commercial_1,commercial,3,37.980000000000004
Z009,37,18.17,0.6271002024291499,11.394410678137655,Commercial_1,commercial,3,33.870000000000005
Z009,38,18.81,0.6259676864902028,11.774452182880715,Commercial_1,commercial,3,35.79
Z009,39,17.15,0.6200573892963869,10.633984226433034,Commercial_1,commercial,3,30.81
Z009,40,18.53,0.7539786604962078,13.97122457899473,Commercial_1,commercial,3,34.95
Z009,41,17.47,0.7636275731660149,13.34057370321028,Commercial_1,commercial,3,31.77
Z009,42,17.86,0.7464056509418237,13.33080492582097,Commercial_1,commercial,3,32.94
Z009,43,17.52,0.7412716810862277,12.987079852630709,Commercial_1,commercial,3,31.92
Z009,44,14.61,0.6811800100284139,9.952039946515127,Commercial_1,commercial,3,23.189999999999998
Z009,45,12.44,0.6980552712384852,8.683807574206755,Commercial_1,commercial,3,16.68
Z009,46,9.2,0.6961896451425248,6.404944735311227,Commercial_1,commercial,3,6.959999999999998
Z009,47,6.62,0.6903706859821049,4.570253941201535,Commercial_1,commercial,3,0
Z010,0,4.38,0.8784550283604935,3.8476330242189616,Commercial_2,commercial,3,13.14
Z010,1,4.05,0.8751701314440199,3.5444390323482806,Commercial_2,commercial,3,12.149999999999999
Z010,2,4.57,0.8933954582466299,4.082817244187099,Commercial_2,commercial,3,13.71
Z010,3,6.17,0.8659060342508743,5.342640231327894,Commercial_2,commercial,3,18.509999999999998
Z010,4,7.61,0.7255405314947453,5.5213634446750115,Commercial_2,commercial,3,22.830000000000002
Z010,5,9.91,0.7147758152173914,7.083428328804349,Commercial_2,commercial,3,29.73
Z010,6,11.34,0.7010365724005955,7.949754731022752,Commercial_2,commercial,3,34.019999999999996
Z010,7,13.78,0.7061620912667902,9.730913617656368,Commercial_2,commercial,3,41.339999999999996
Z010,8,14.69,0.6555531640120534,9.630075979337064,Commercial_2,commercial,3,44.07
Z010,9,18.58,0.6528769424611509,12.130453590928182,Commercial_2,commercial,3,55.739999999999995
Z010,10,20.45,0.6486106052880765,13.264086878141162,Commercial_2,commercial,3,61.349999999999994
Z010,11,19.61,0.6590038036587574,12.923064589748233,Commercial_2,commercial,3,58.83
Z010,12,20.36,0.6943208065994501,14.136371622364802,Commercial_2,commercial,3,61.08
Z010,13,21.33,0.6936556765951287,14.795675581774095,Commercial_2,commercial,3,63.989999999999995
Z010,14,21.44,0.7119654885340195,15.26454007416938,Commercial_2,commercial,3,64.32000000000001
Z010,15,17.07,0.7130024107813303,12.170951152037308,Commercial_2,commercial,3,51.21
Z010,16,20.79,0,0,Commercial_2,commercial,3,62.37
Z010,17,21.15,0,0,Commercial_2,commercial,3,63.449999999999996
Z010,18,20.47,0,0,Commercial_2,commercial,3,61.41
Z010,19,19.81,0,0,Commercial_2,commercial,3,59.42999999999999
Z010,20,17.51,0.7434156925256818,13.01720877612469,Commercial_2,commercial,3,52.53
Z010,21,12.86,0.7596420145655965,9.768996307313571,Commercial_2,commercial,3,38.58
Z010,22,10.5,0.7974670658682635,8.373404191616768,Commercial_2,commercial,3,31.5
Z010,23,7.3,0.7967130995676938,5.816005626844165,Commercial_2,commercial,3,21.9
Z010,24,3.83,0.7210853258321613,2.7617567979371778,Commercial_2,commercial,3,11.49
Z010,25,4.5,0.7281435720988426,3.2766460744447916,Commercial_2,commercial,3,13.5
Z010,26,5.51,0.7347820984273532,4.048649362334716,Commercial_2,commercial,3,16.53
Z010,27,5.43,0.7290462316951621,3.95872103810473,Commercial_2,commercial,3,16.29
Z010,28,6.49,0.6440061604224291,4.179599981141565,Commercial_2,commercial,3,19.47
Z010,29,7.97,0.6543257639472947,5.214976338659938,Commercial_2,commercial,3,23.91
Z010,30,12.14,0.6582113381803892,7.9906856455099255,Commercial_2,commercial,3,36.42
Z010,31,12.93,0.6508767881864328,8.415836871250576,Commercial_2,commercial,3,38.79
Z010,32,15.46,0.6898721608539159,10.665423606801541,Commercial_2,commercial,3,46.38
Z010,33,16.93,0.6883473389355742,11.653720448179271,Commercial_2,commercial,3,50.79
Z010,34,18.54,0.6884305162102613,12.763501770538245,Commercial_2,commercial,3,55.62
Z010,35,18.39,0.689311064718163,12.676430480167017,Commercial_2,commercial,3,55.17
Z010,36,21.74,0,0,Commercial_2,commercial,3,65.22
Z010,37,21.81,0,0,Commercial_2,commercial,3,65.42999999999999
Z010,38,18.58,0,0,Commercial_2,commercial,3,55.739999999999995
Z010,39,19.43,0,0,Commercial_2,commercial,3,58.29
Z010,40,19.77,0.7539786604962078,14.906158118010028,Commercial_2,commercial,3,59.31
Z010,41,20.83,0.7636275731660149,15.90636234904809,Commercial_2,commercial,3,62.489999999999995
Z010,42,20.99,0.7464056509418237,15.667054613268878,Commercial_2,commercial,3,62.97
Z010,43,20.82,0.7412716810862277,15.43327640021526,Commercial_2,commercial,3,62.46
Z010,44,18.44,0.6811800100284139,12.560959384923953,Commercial_2,commercial,3,55.32000000000001
Z010,45,14.57,0.6980552712384852,10.17066530194473,Commercial_2,commercial,3,43.71
Z010,46,11.06,0.6961896451425248,7.699857475276325,Commercial_2,commercial,3,33.18
Z010,47,6.89,0.6903706859821049,4.756654026416703,Commercial_2,commercial,3,20.669999999999998
Z011,0,3.5,0,0,Commercial_3,commercial,3,10.5
Z011,1,4.24,0,0,Commercial_3,commercial,3,12.72
Z011,2,4.59,0,0,Commercial_3,commercial,3,13.77
Z011,3,5.32,0,0,Commercial_3,commercial,3,15.96
Z011,4,5.67,0.7255405314947453,4.113814813575206,Commercial_3,commercial,3,17.009999999999998
Z011,5,7.02,0.7147758152173914,5.017726222826087,Commercial_3,commercial,3,21.06
Z011,6,10.11,0.7010365724005955,7.08747974697002,Commercial_3,commercial,3,30.33
Z011,7,11.96,0.7061620912667902,8.445698611550812,Commercial_3,commercial,3,35.88
Z011,8,13.61,0.6555531640120534,8.922078562204048,Commercial_3,commercial,3,40.83
Z011,9,15.48,0.6528769424611509,10.106535069298616,Commercial_3,commercial,3,46.44
Z011,10,15.73,0.6486106052880765,10.202644821181442,Commercial_3,commercial,3,47.19
Z011,11,19.11,0.6590038036587574,12.593562687918855,Commercial_3,commercial,3,57.33
Z011,12,20.41,0.6943208065994501,14.171087662694775,Commercial_3,commercial,3,61.230000000000004
Z011,13,21.06,0.6936556765951287,14.60838854909341,Commercial_3,commercial,3,63.17999999999999
Z011,14,18.88,0.7119654885340195,13.441908423522287,Commercial_3,commercial,3,56.64
Z011,15,18.29,0.7130024107813303,13.04081409319053,Commercial_3,commercial,3,54.87
Z011,16,17.27,0.6208608925711899,10.72226761470445,Commercial_3,commercial,3,51.81
Z011,17,20,0.6231767281602182,12.463534563204364,Commercial_3,commercial,3,60
Z011,18,20.36,0.6193158919362001,12.609271559821034,Commercial_3,commercial,3,61.08
Z011,19,16.77,0.62406611878969,10.465588812103102,Commercial_3,commercial,3,50.31
Z011,20,15.48,0,0,Commercial_3,commercial,3,46.44
Z011,21,12.29,0,0,Commercial_3,commercial,3,36.87
Z011,22,8.83,0,0,Commercial_3,commercial,3,26.490000000000002
Z011,23,5.62,0,0,Commercial_3,commercial,3,16.86
Z011,24,3.54,0.7210853258321613,2.5526420534458514,Commercial_3,commercial,3,10.620000000000001
Z011,25,4.12,0.7281435720988426,2.9999515170472315,Commercial_3,commercial,3,12.36
Z011,26,4.12,0.7347820984273532,3.0273022455206955,Commercial_3,commercial,3,12.36
Z011,27,5.05,0.7290462316951621,3.6816834700605687,Commercial_3,commercial,3,15.149999999999999
Z011,28,5.17,0.6440061604224291,3.3295118493839584,Commercial_3,commercial,3,15.51
Z011,29,8.51,0.6543257639472947,5.568312251191478,Commercial_3,commercial,3,25.53
Z011,30,9.98,0.6582113381803892,6.5689491550402845,Commercial_3,commercial,3,29.94
Z011,31,11.76,0.6508767881864328,7.654311029072449,Commercial_3,commercial,3,35.28
Z011,32,13.63,0.6898721608539159,9.402957552438874,Commercial_3,commercial,3,40.89
Z011,33,15.26,0.6883473389355742,10.504180392156862,Commercial_3,commercial,3,45.78
Z011,34,17.47,0.6884305162102613,12.026881118193264,Commercial_3,commercial,3,52.41
Z011,35,18.35,0.689311064718163,12.648858037578291,Commercial_3,commercial,3,55.050000000000004
Z011,36,18.93,0.6341853790308967,12.005129225054874,Commercial_3,commercial,3,56.79
Z011,37,19.14,0.6271002024291499,12.00269787449393,Commercial_3,commercial,3,57.42
Z011,38,18.97,0.6259676864902028,11.874607012719148,Commercial_3,commercial,3,56.91
Z011,39,20.23,0.6200573892963869,12.543760985465907,Commercial_3,commercial,3,60.69
Z011,40,16.88,0,0,Commercial_3,commercial,3,50.64
Z011,41,18.92,0,0,Commercial_3,commercial,3,56.760000000000005
Z011,42,17.78,0,0,Commercial_3,commercial,3,53.34
Z011,43,16.22,0,0,Commercial_3,commercial,3,48.66
Z011,44,13.06,0.6811800100284139,8.896210930971085,Commercial_3,commercial,3,39.18
Z011,45,12.67,0.6980552712384852,8.844360286591607,Commercial_3,commercial,3,38.01
Z011,46,8.6,0.6961896451425248,5.987230948225713,Commercial_3,commercial,3,25.799999999999997
Z011,47,6.31,0.6903706859821049,4.356239028547082,Commercial_3,commercial,3,18.93
Z012,0,2.99,0.8784550283604935,2.626580534797876,Commercial_4,commercial,3,8.97
Z012,1,2.98,0.8751701314440199,2.608006991703179,Commercial_4,commercial,3,8.94
Z012,2,3.63,0.8933954582466299,3.2430255134352666,Commercial_4,commercial,3,10.89
Z012,3,4.25,0.8659060342508743,3.680100645566216,Commercial_4,commercial,3,12.75
Z012,4,5.41,0,0,Commercial_4,commercial,3,16.23
Z012,5,6.72,0,0,Commercial_4,commercial,3,20.16
Z012,6,7.37,0,0,Commercial_4,commercial,3,22.11
Z012,7,9.93,0,0,Commercial_4,commercial,3,29.79
Z012,8,11.05,0.6555531640120534,7.243862462333191,Commercial_4,commercial,3,33.150000000000006
Z012,9,12.83,0.6528769424611509,8.376411171776565,Commercial_4,commercial,3,38.49
Z012,10,13.9,0.6486106052880765,9.015687413504264,Commercial_4,commercial,3,41.7
Z012,11,15.7,0.6590038036587574,10.34635971744249,Commercial_4,commercial,3,47.099999999999994
Z012,12,14.3,0.6943208065994501,9.928787534372136,Commercial_4,commercial,3,42.900000000000006
Z012,13,15.63,0.6936556765951287,10.841838225181862,Commercial_4,commercial,3,46.89
Z012,14,16.17,0.7119654885340195,11.512481949595097,Commercial_4,commercial,3,48.510000000000005
Z012,15,14.6,0.7130024107813303,10.409835197407423,Commercial_4,commercial,3,43.8
Z012,16,16.64,0.6208608925711899,10.3311252523846,Commercial_4,commercial,3,49.92
Z012,17,14.29,0.6231767281602182,8.905195445409518,Commercial_4,commercial,3,42.87
Z012,18,15.01,0.6193158919362001,9.295931537962362,Commercial_4,commercial,3,45.03
Z012,19,13.57,0.62406611878969,8.468577231976093,Commercial_4,commercial,3,40.71
Z012,20,11.76,0.7434156925256818,8.742568544102019,Commercial_4,commercial,3,35.28
Z012,21,9.15,0.7596420145655965,6.950724433275209,Commercial_4,commercial,3,27.450000000000003
Z012,22,7.1,0.7974670658682635,5.662016167664671,Commercial_4,commercial,3,21.299999999999997
Z012,23,5.29,0.7967130995676938,4.2146122967131,Commercial_4,commercial,3,15.870000000000001
Z012,24,2.77,0,0,Commercial_4,commercial,3,8.31
Z012,25,3.35,0,0,Commercial_4,commercial,3,10.05
Z012,26,3.95,0,0,Commercial_4,commercial,3,11.850000000000001
Z012,27,3.87,0,0,Commercial_4,commercial,3,11.61
Z012,28,5.42,0.6440061604224291,3.4905133894895655,Commercial_4,commercial,3,16.259999999999998
Z012,29,6.41,0.6543257639472947,4.194228146902159,Commercial_4,commercial,3,19.23
Z012,30,7.89,0.6582113381803892,5.193287458243271,Commercial_4,commercial,3,23.669999999999998
Z012,31,10.8,0.6508767881864328,7.029469312413474,Commercial_4,commercial,3,32.400000000000006
Z012,32,11.92,0.6898721608539159,8.223276157378677,Commercial_4,commercial,3,35.76
Z012,33,12.99,0.6883473389355742,8.94163193277311,Commercial_4,commercial,3,38.97
Z012,34,14.24,0.6884305162102613,9.803250550834122,Commercial_4,commercial,3,42.72
Z012,35,13.06,0.689311064718163,9.002402505219209,Commercial_4,commercial,3,39.18
Z012,36,16.14,0.6341853790308967,10.235752017558672,Commercial_4,commercial,3,48.42
Z012,37,14.7,0.6271002024291499,9.218372975708503,Commercial_4,commercial,3,44.099999999999994
Z012,38,15.27,0.6259676864902028,9.558526572705397,Commercial_4,commercial,3,45.81
Z012,39,14.95,0.6200573892963869,9.269857969980983,Commercial_4,commercial,3,44.849999999999994
Z012,40,15.7,0.7539786604962078,11.837464969790462,Commercial_4,commercial,3,47.099999999999994
Z012,41,16.78,0.7636275731660149,12.813670677725732,Commercial_4,commercial,3,50.34
Z012,42,15.71,0.7464056509418237,11.72603277629605,Commercial_4,commercial,3,47.13
Z012,43,15.05,0.7412716810862277,11.156138800347726,Commercial_4,commercial,3,45.150000000000006
Z012,44,12.05,0,0,Commercial_4,commercial,3,36.150000000000006
Z012,45,10.08,0,0,Commercial_4,commercial,3,30.240000000000002
Z012,46,7.68,0,0,Commercial_4,commercial,3,23.04
Z012,47,4.85,0,0,Commercial_4,commercial,3,14.549999999999999
Z013,0,2.94,0.8784550283604935,2.582657783379851,Commercial_5,commercial,3,0
Z013,1,2.74,0.8751701314440199,2.397966160156615,Commercial_5,commercial,3,0
Z013,2,3.01,0.8933954582466299,2.689120329322356,Commercial_5,commercial,3,0
Z013,3,4.21,0.8659060342508743,3.645464404196181,Commercial_5,commercial,3,0
Z013,4,5.23,0.7255405314947453,3.794576979717518,Commercial_5,commercial,3,0
Z013,5,5.46,0.7147758152173914,3.902675951086957,Commercial_5,commercial,3,0
Z013,6,6.73,0.7010365724005955,4.717976132256008,Commercial_5,commercial,3,3.3900000000000023
Z013,7,10.04,0.7061620912667902,7.0898673963185725,Commercial_5,commercial,3,13.319999999999999
Z013,8,10.06,0,0,Commercial_5,commercial,3,13.380000000000003
Z013,9,10.09,0,0,Commercial_5,commercial,3,13.47
Z013,10,12.2,0,0,Commercial_5,commercial,3,19.799999999999997
Z013,11,15.11,0,0,Commercial_5,commercial,3,28.53
Z013,12,14.41,0.6943208065994501,10.005162823098075,Commercial_5,commercial,3,26.43
Z013,13,14.46,0.6936556765951287,10.030261083565563,Commercial_5,commercial,3,26.580000000000005
Z013,14,14.58,0.7119654885340195,10.380456822826005,Commercial_5,commercial,3,26.94
Z013,15,13.9,0.7130024107813303,9.910733509860492,Commercial_5,commercial,3,24.900000000000002
Z013,16,13.07,0.6208608925711899,8.114651865905453,Commercial_5,commercial,3,22.410000000000004
Z013,17,12.16,0.6231767281602182,7.577829014428254,Commercial_5,commercial,3,19.68
Z013,18,13.69,0.6193158919362001,8.478434560606578,Commercial_5,commercial,3,24.27
Z013,19,11.72,0.62406611878969,7.314054912215167,Commercial_5,commercial,3,18.360000000000003
Z013,20,10.94,0.7434156925256818,8.132967676230958,Commercial_5,commercial,3,16.02
Z013,21,9.75,0.7596420145655965,7.406509642014567,Commercial_5,commercial,3,12.450000000000001
Z013,22,6.81,0.7974670658682635,5.430750718562875,Commercial_5,commercial,3,3.63
Z013,23,4.79,0.7967130995676938,3.816255746929253,Commercial_5,commercial,3,0
Z013,24,2.63,0.7210853258321613,1.8964544069385842,Commercial_5,commercial,3,0
Z013,25,2.99,0.7281435720988426,2.1771492805755397,Commercial_5,commercial,3,0
Z013,26,3.44,0.7347820984273532,2.527650418590095,Commercial_5,commercial,3,0
Z013,27,3.53,0.7290462316951621,2.5735331978839224,Commercial_5,commercial,3,0
Z013,28,4.7,0,0,Commercial_5,commercial,3,0
Z013,29,6.29,0,0,Commercial_5,commercial,3,2.070000000000001
Z013,30,7.31,0,0,Commercial_5,commercial,3,5.13
Z013,31,8.07,0,0,Commercial_5,commercial,3,7.410000000000002
Z013,32,9.59,0.6898721608539159,6.615874022589053,Commercial_5,commercial,3,11.97
Z013,33,10.04,0.6883473389355742,6.911007282913165,Commercial_5,commercial,3,13.319999999999999
Z013,34,12.06,0.6884305162102613,8.302472025495751,Commercial_5,commercial,3,19.380000000000003
Z013,35,14.79,0.689311064718163,10.19491064718163,Commercial_5,commercial,3,27.57
Z013,36,13.81,0.6341853790308967,8.758100084416684,Commercial_5,commercial,3,24.630000000000003
Z013,37,13.13,0.6271002024291499,8.233825657894739,Commercial_5,commercial,3,22.590000000000003
Z013,38,13.11,0.6259676864902028,8.206436369886559,Commercial_5,commercial,3,22.53
Z013,39,13.27,0.6200573892963869,8.228161555963053,Commercial_5,commercial,3,23.009999999999998
Z013,40,13.25,0.7539786604962078,9.990217251574753,Commercial_5,commercial,3,22.950000000000003
Z013,41,13.16,0.7636275731660149,10.049338862864756,Commercial_5,commercial,3,22.68
Z013,42,12.71,0.7464056509418237,9.486815823470579,Commercial_5,commercial,3,21.330000000000005
Z013,43,13.05,0.7412716810862277,9.673595438175271,Commercial_5,commercial,3,22.35
Z013,44,12,0.6811800100284139,8.174160120340966,Commercial_5,commercial,3,19.200000000000003
